"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000153563160180982,1.9857166845658,0.957,0.526,1,"HER2-","MADD"
0.00015494006606651,1.27117923120497,0.652,0.184,1,"HER2-","DNAJC6"
0.00015494006606651,2.76210827493713,0.652,0.184,1,"HER2-","AFAP1L2"
0.000159892867261143,2.65035884076911,0.565,0.132,1,"HER2-","FAM81B"
0.000163752185998769,1.86337947307548,0.87,0.658,1,"HER2-","ARRB1"
0.000168070352595998,3.65836887861169,0.435,0.053,1,"HER2-","PAOX"
0.000170421797460136,1.90249648503053,1,0.842,1,"HER2-","DIAPH1"
0.000181158108187845,3.08697815185384,0.565,0.158,1,"HER2-","ZGLP1"
0.000184934736422366,2.26002384819787,0.87,0.605,1,"HER2-","LYPLAL1"
0.000185018552188548,1.90482982243852,0.957,0.737,1,"HER2-","CMPK1"
0.000193201477406238,2.65681052490082,0.391,0.026,1,"HER2-","CATSPER1"
0.000193734216770535,2.87138549983531,0.478,0.079,1,"HER2-","CCRL2"
0.000194794417055063,1.16109204059506,0.957,0.632,1,"HER2-","SIAH2"
0.000199754131646556,2.05084308646672,0.826,0.579,1,"HER2-","ANKRD28"
0.000201603252659232,1.36105437825388,1,0.789,1,"HER2-","H1-2"
0.000202380987598066,1.73312512908189,0.87,0.447,1,"HER2-","ABTB1"
0.000203298367567301,0.943029778112676,0.87,0.526,1,"HER2-","ANKRD55"
0.000207816525038492,1.45083699597529,0.826,0.5,1,"HER2-","CENPT"
0.000208336439117765,3.424678862434,0.783,0.474,1,"HER2-","DSE"
0.000208406254772645,2.31659613307503,0.87,0.605,1,"HER2-","HEXIM1"
0.000212077963977721,2.85012492958,0.826,0.579,1,"HER2-","ATP9A"
0.000216993917955649,2.91884724179187,0.696,0.289,1,"HER2-","DUSP22"
0.000217148137864946,1.42943201687225,1,0.921,1,"HER2-","EIF2AK1"
0.000218066183539798,2.60530533915504,0.913,0.737,1,"HER2-","SLC39A3"
0.00021994449368333,2.40587276840871,0.826,0.421,1,"HER2-","TDRP"
0.000220187886356773,1.0323399905359,0.957,0.816,1,"HER2-","AP2M1"
0.00022025829080001,1.99650186604499,0.913,0.553,1,"HER2-","MGAT4B"
0.000227227188347314,1.39184938768922,0.478,0.079,1,"HER2-","RPL23AP97"
0.000233728032068382,2.47393287671408,0.87,0.579,1,"HER2-","TMEM64"
0.000244054834633453,1.53270965945226,1,0.921,1,"HER2-","G3BP2"
0.000246660160886694,1.80433245655531,0.913,0.658,1,"HER2-","SLA2"
0.000250227310665384,1.78568885007892,0.826,0.342,1,"HER2-","TMCC2"
0.000254778841112133,1.83927743010158,0.913,0.842,1,"HER2-","SLC44A1"
0.000255979301534884,2.7568675320354,0.783,0.447,1,"HER2-","TPP1"
0.000256653980398819,2.78840373153455,0.435,0.053,1,"HER2-","GNA15"
0.000256653980398819,2.58444458877002,0.435,0.053,1,"HER2-","SPNS3"
0.000259130661331216,2.08349352920411,0.87,0.711,1,"HER2-","LYL1"
0.000269549629582963,1.3973994645859,0.87,0.5,1,"HER2-","PPIF"
0.000272807595804556,1.27666885910781,0.696,0.184,1,"HER2-","DOK1"
0.000273247383208554,2.17677398253691,1,0.868,1,"HER2-","PPP1R15A"
0.000284142559704322,2.18045939628611,0.957,0.789,1,"HER2-","PARVB"
0.000289468231686467,2.7719006674475,0.739,0.421,1,"HER2-","CALHM5"
0.000290396579437697,0.709846659006208,0.913,0.5,1,"HER2-","IKBKG"
0.000291839531132699,2.37034664128229,0.739,0.368,1,"HER2-","TST"
0.000293058731975157,2.94865729312667,0.652,0.237,1,"HER2-","STX1A"
0.00029749517630826,3.33752567646403,0.739,0.474,1,"HER2-","RAB30"
0.000299002166042885,3.03545447132711,0.783,0.474,1,"HER2-","PYGB"
0.000311273902443859,1.80946745652608,0.913,0.658,1,"HER2-","BEX3"
0.000314397396589461,1.96994270706587,0.913,0.605,1,"HER2-","RAB4A"
0.000320516922157713,1.33070948843105,0.913,0.526,1,"HER2-","CTDSP1"
0.000321044487383287,0.702549616060716,0.739,0.211,1,"HER2-","RPS10P1"
0.000329149966246865,1.35685157234437,0.435,0.053,1,"HER2-","LY6G6D"
0.000330894293034042,1.31747408905309,0.609,0.132,1,"HER2-","H2AC7"
0.000336663205753861,1.67287796959691,0.783,0.474,1,"HER2-","WRNIP1"
0.000339700343250368,1.83262925525205,0.826,0.579,1,"HER2-","KCNE3"
0.000342590602104639,0.981949879827997,0.565,0.158,1,"HER2-","TUBA4B"
0.000342812771961962,1.03874628150576,1,0.842,1,"HER2-","CLIC1"
0.000344369526731697,1.54401254552149,1,0.895,1,"HER2-","TPM1"
0.000346050624587861,2.2656081996354,0.826,0.553,1,"HER2-","ZFAND2B"
0.000351110241235849,1.69686799257029,0.826,0.526,1,"HER2-","SH3TC2"
0.000352847261731736,2.29525600938666,0.913,0.605,1,"HER2-","C1orf198"
0.000354112484776159,1.38941366182714,0.565,0.132,1,"HER2-","LMO2"
0.000356013120971356,1.29719931648818,0.652,0.237,1,"HER2-","TEC"
0.000356789890854484,2.21613826710805,0.957,0.711,1,"HER2-","SIAE"
0.000371500223698465,1.55833976960214,0.87,0.789,1,"HER2-","USF2"
0.000384779905157461,0.52849940295442,0.913,0.579,1,"HER2-","H4C9"
0.000393181527494944,1.52008842524848,1,0.711,1,"HER2-","CDC42"
0.000393181527494944,2.31185523186125,0.87,0.789,1,"HER2-","TBC1D20"
0.000395041129704499,1.58322100727407,0.957,0.868,1,"HER2-","PHF20L1"
0.000401511395660337,2.69745958689872,0.696,0.342,1,"HER2-","FOXO1"
0.000404226117140718,2.16904048633004,0.609,0.237,1,"HER2-","DOK6"
0.000405508893998302,1.75690232693577,0.957,0.684,1,"HER2-","CERS2"
0.000416544011190223,0.344670652071572,0,0.421,1,"HER2-","RPL12P8"
0.000420455485637405,1.44896541397908,0.957,0.974,1,"HER2-","UQCRH"
0.00042769528550032,1.34549437012199,0.913,0.526,1,"HER2-","MAPRE1"
0.000429081896967774,1.93763456816553,0.913,0.711,1,"HER2-","TRIM13"
0.000438470099478843,2.21921556464446,0.87,0.684,1,"HER2-","MAPK14"
0.000440136311551832,1.74257175257416,0.957,0.737,1,"HER2-","CCM2"
0.000442673391511565,1.53980269135425,0.87,0.579,1,"HER2-","GATA2"
0.000442673391511565,1.98444257434025,0.826,0.605,1,"HER2-","CYB5R1"
0.00045392946089155,2.87187717786789,0.87,0.737,1,"HER2-","RNF24"
0.000454631615101814,2.13821977699475,0.913,0.895,1,"HER2-","GRB2"
0.000473480727913307,1.22455759148616,0.696,0.316,1,"HER2-","CFAP45"
0.000479279902896118,1.73386319682799,0.826,0.579,1,"HER2-","OTUD5"
0.000480737096478131,1.30794400906489,1,0.842,1,"HER2-","LMNA"
0.000480737096478131,0.844483405964444,1,0.842,1,"HER2-","BCL2L1"
0.000482818085046182,2.2163520659435,0.565,0.158,1,"HER2-","LOC122513141"
0.00049465171380679,3.22315619863737,0.739,0.421,1,"HER2-","SNTB1"
0.000495789509067889,2.04195794610014,0.826,0.605,1,"HER2-","HDAC5"
0.00049603719682879,1.6416491203832,0.913,0.474,1,"HER2-","EGFL7"
0.000499750852181748,0.741236032133804,0.913,0.684,1,"HER2-","GMFG"
0.000501768776900663,2.20434451312527,0.565,0.132,1,"HER2-","ITM2A"
0.000506406752723405,1.27905569020192,1,0.816,1,"HER2-","ADD3"
0.000510943176327534,0.860657033591244,1,0.921,1,"HER2-","TRIM58"
0.000517016885862059,2.35201109270389,0.826,0.553,1,"HER2-","TMSB4XP4"
0.000525040644877228,1.70534502819558,0.913,0.474,1,"HER2-","TNIK"
0.000525401999584687,1.04894348869919,0.913,0.789,1,"HER2-","ANK1"
0.000540033355627498,1.40251866349665,1,0.921,1,"HER2-","SQSTM1"
0.000542880693539105,1.50236431337717,0.696,0.342,1,"HER2-","DPYD"
0.00054865046171197,0.974093795327873,0.913,0.658,1,"HER2-","VCF1"
0.000551923672398763,1.5318811211952,0.87,0.553,1,"HER2-","TWSG1"
0.000552220268596506,2.48607193920873,0.609,0.211,1,"HER2-","XIRP2"
0.00056180810728013,1.81257706357713,0.348,0.026,1,"HER2-","GASK1A"
0.00056180810728013,1.6386851098968,0.348,0.026,1,"HER2-","VN1R110P"
0.00056276520610591,1.34990896350054,0.826,0.395,1,"HER2-","TSPAN9"
0.000581401192014261,2.23671396989159,0.957,0.737,1,"HER2-","IL6ST"
0.000597832529361076,3.4000024605551,0.565,0.184,1,"HER2-","CHST8"
0.000604045147970671,3.66512388881475,0.391,0.053,1,"HER2-","SLC35D3"
0.000612089138247112,1.91252404251506,0.87,0.526,1,"HER2-","TRAPPC1"
0.000616980861735459,0.709247069588699,0.478,0.079,1,"HER2-","LOC100420981"
0.000624658862869256,1.99029537603313,0.913,0.816,1,"HER2-","PIK3CB"
0.00062922677507198,2.9672917593595,0.739,0.553,1,"HER2-","SEC14L5"
0.000631351837357764,0.440991410173255,1,0.816,1,"HER2-","SEC14L1"
0.000642094106430914,1.97672350719471,0.783,0.395,1,"HER2-","VIL1"
0.000648923527214806,1.67710829569321,0.913,0.763,1,"HER2-","SNRPN"
0.000654634842605457,3.84371088115808,0.435,0.079,1,"HER2-","MPL"
0.000659646044209269,2.49228652519816,0.87,0.763,1,"HER2-","TAB2"
0.000660788065650277,1.67219390647717,0.826,0.368,1,"HER2-","VAMP7"
0.000672377420328623,2.56094343764781,0.609,0.237,1,"HER2-","LRRC8D"
0.00068927912144087,1.16680334148066,0.87,0.658,1,"HER2-","PDLIM7"
0.000692941775803145,1.26353914794865,0.913,0.553,1,"HER2-","XPO7"
0.000701067345860967,0.428963435334798,0.087,0.5,1,"HER2-","EEF1A1P8"
0.000707466463618941,1.30893172044651,0.826,0.395,1,"HER2-","FURIN"
0.000707901641409079,0.346527510868476,0,0.395,1,"HER2-","RPL7P6"
0.000753234995876311,2.60236661371962,0.783,0.474,1,"HER2-","GK"
0.000763082201965007,2.09588175314043,0.913,0.658,1,"HER2-","FLNA"
0.00076398944186599,1.520410877698,0.87,0.789,1,"HER2-","VASP"
0.000772602235396759,2.87078322962936,0.826,0.658,1,"HER2-","KALRN"
0.000776754176599233,1.81518256082791,0.826,0.526,1,"HER2-","TAX1BP3"
0.000788025169669251,3.12672747304862,0.478,0.105,1,"HER2-","RTN1"
0.000806405741317965,3.12919463716891,0.522,0.158,1,"HER2-","SUCNR1"
0.000810011777923522,1.82394585212511,0.696,0.316,1,"HER2-","ABHD4"
0.000810054201721276,2.96503054843617,0.609,0.237,1,"HER2-","MACIR"
0.000821147895779889,0.95986247462348,0.435,0.079,1,"HER2-","CAP1P1"
0.000831535243798418,2.17461420088655,0.87,0.737,1,"HER2-","IFRD1"
0.000842048389518918,3.26002427169943,0.739,0.5,1,"HER2-","PDE4D"
0.000854983360971325,2.34818280009143,0.652,0.237,1,"HER2-","ZBTB14"
0.000858744521395589,2.24405519671603,0.696,0.316,1,"HER2-","TGFBR2"
0.000858744521395589,1.17836333914607,0.652,0.342,1,"HER2-","ARMC3"
0.000859575060187998,0.315004346783085,0.652,0.184,1,"HER2-","NFATC1"
0.00086492576523459,1.71428598505,0.957,0.711,1,"HER2-","ETV6"
0.000873395224184856,1.17894714153431,1,0.816,1,"HER2-","GPX4"
0.000879766903102911,1.27097532546248,1,0.895,1,"HER2-","ACTR3"
0.000879766903102911,1.71390075268823,1,0.895,1,"HER2-","SLC35E1"
0.000888424319337614,1.91659059569368,0.913,0.737,1,"HER2-","SYTL4"
0.00089105330686927,3.05395012396266,0.783,0.553,1,"HER2-","CALCOCO1"
0.000908936208086697,1.08140472506451,0.957,0.579,1,"HER2-","ATP2A3"
0.000908936208086697,2.01994742955518,0.826,0.658,1,"HER2-","STIM1"
0.000914634274083622,3.53998726205793,0.565,0.237,1,"HER2-","TBC1D25"
0.000914751605228919,2.98352627240981,0.696,0.421,1,"HER2-","ING4"
0.000925746733441856,2.84801499032504,0.826,0.763,1,"HER2-","MAST4"
0.00094196682229851,1.30594571750398,0.957,0.816,1,"HER2-","STX7"
0.000946977964886691,1.8833662510223,0.87,0.789,1,"HER2-","ACER3"
0.000961940847422867,1.96822183674534,0.783,0.5,1,"HER2-","PKIG"
0.000962517902856255,1.99035743975755,0.957,0.711,1,"HER2-","TUBGCP4"
0.000973515472949492,2.23199860960273,0.609,0.237,1,"HER2-","SYNM"
0.000974500608897771,2.27091542810279,0.696,0.342,1,"HER2-","SWI5"
0.000978642523053885,1.40637421702132,0.391,0.053,1,"HER2-","TRBV28"
0.00098004239507669,1.12991596667261,1,0.974,1,"HER2-","EMC3"
0.000983498845917893,2.10956258699361,0.522,0.158,1,"HER2-","ANKDD1B"
0.000998721479946573,1.86531608527832,0.913,0.658,1,"HER2-","EIF4G3"
0.000999465793207829,0.852550338069578,0.565,0.158,1,"HER2-","RAB6B"
0.00101411380670119,1.48433237250976,0.87,0.579,1,"HER2-","ST6GAL1"
0.00102340759246693,2.87011599490805,0.696,0.421,1,"HER2-","NOMO1"
0.00103601231474002,1.10878634462072,0.348,0.026,1,"HER2-","HSPB3"
0.0010466660310331,0.898201017174597,0.783,0.421,1,"HER2-","HBQ1"
0.00105887941459283,1.546413684023,0.391,0.053,1,"HER2-","TMEM204"
0.00106989599050687,1.62455797530985,0.87,0.579,1,"HER2-","SCYL2"
0.00108157973943691,0.909986123741143,0.261,0,1,"HER2-","PTGES3L-AARSD1"
0.00108157973943691,2.70997713906716,0.261,0,1,"HER2-","C16orf86"
0.00108157973943691,1.38050127435888,0.261,0,1,"HER2-","C5orf58"
0.00108157973943691,0.848065010945214,0.261,0,1,"HER2-","MTND1P3"
0.00108574068508031,1.72962877768361,0.913,0.711,1,"HER2-","ROCK2"
0.00108762434004536,1.13410437205709,0.652,0.237,1,"HER2-","EVA1B"
0.00109927899811929,1.0190475925304,0.957,0.658,1,"HER2-","TMEM219"
0.00113209338484199,1.13816059271812,0.696,0.237,1,"HER2-","TSPAN32"
0.00116334281926555,1.53579325329018,0.957,0.816,1,"HER2-","STK4"
0.00116348556580947,1.4406967504887,0.826,0.474,1,"HER2-","YPEL2"
0.00117966047670932,1.03626327582739,0.913,0.789,1,"HER2-","SRSF8"
0.00118770526192999,0.845730028703742,0.957,0.789,1,"HER2-","TAOK3"
0.0011896719453935,0.539776463204343,1,0.632,1,"HER2-","MAN2A2"
0.00119006992763138,2.06226775789174,0.826,0.605,1,"HER2-","GSAP"
0.00120309273731141,1.85233184458387,0.522,0.132,1,"HER2-","RSPH14"
0.00122785960388785,0.3519655816639,0.391,0.737,1,"HER2-","ZNF789"
0.00123375103443789,1.82170119962408,0.739,0.447,1,"HER2-","PRKACB"
0.00123394176956348,2.2279640771759,0.87,0.684,1,"HER2-","CTDSP2"
0.00124232245367745,2.16876924198928,0.609,0.211,1,"HER2-","AMPD2"
0.00124999101978783,2.83010067422181,0.522,0.184,1,"HER2-","CHRNA2"
0.0012513417325284,0.908078411978184,1,0.763,1,"HER2-","RBBP6"
0.00131821736370907,1.58329878764668,0.913,0.605,1,"HER2-","MXD1"
0.00131821736370907,2.5538769109265,0.826,0.658,1,"HER2-","ELK3"
0.00132224651926409,2.95013250639665,0.87,0.605,1,"HER2-","LIPA"
0.00136969933741877,0.911466893754851,0.783,0.316,1,"HER2-","SLFN14"
0.00137376726001617,1.82373883188974,0.435,0.079,1,"HER2-","TSPAN2"
0.00137687511148784,1.71569450330037,0.478,0.105,1,"HER2-","BDNF"
0.00138243609038967,1.11874726393111,0.87,0.526,1,"HER2-","MAN1A1"
0.00138243609038967,1.52052002171363,0.87,0.526,1,"HER2-","CHMP6"
0.00141801118195885,3.3244841796425,0.522,0.184,1,"HER2-","CLCN4"
0.00144224924201549,1.74845959144603,0.957,0.868,1,"HER2-","CCPG1"
0.0014761757271083,1.70331992674425,0.435,0.079,1,"HER2-","SPDYC"
0.00148013408179176,1.67551646130844,0.739,0.368,1,"HER2-","BBC3"
0.00148013408179176,0.697473002618361,0.739,0.368,1,"HER2-","RNPEPL1"
0.00150479676744017,1.21396639173263,0.783,0.368,1,"HER2-","CTNS"
0.0015126097162538,0.330352420749227,0.043,0.421,1,"HER2-","RPS4XP22"
0.00153198452964245,1.08505114800658,0.87,0.658,1,"HER2-","BBLN"
0.00154560713861766,1.85913533736766,0.522,0.158,1,"HER2-","LOC100422398"
0.00154712466808485,0.810900641930441,0.913,0.553,1,"HER2-","H1-0"
0.00154803781740666,0.86767125873138,0.652,0.237,1,"HER2-","ADCY3"
0.00156238086791682,1.87397891380963,0.522,0.132,1,"HER2-","PLEKHO2"
0.00158852164019349,1.57886191981706,0.783,0.368,1,"HER2-","PDGFC"
0.00164642367242402,2.12486942399116,0.739,0.579,1,"HER2-","SMIM5"
0.00164946498017462,2.46690407758923,0.696,0.447,1,"HER2-","PLCH1"
0.00168145013216003,1.66764993137696,0.957,0.868,1,"HER2-","COTL1"
0.00171958231634509,1.17631976690927,0.913,0.868,1,"HER2-","BET1"
0.00171958231634509,1.51026683219833,0.913,0.868,1,"HER2-","ZEB2"
0.00173167203300372,1.38760363915341,0.304,0.026,1,"HER2-","SLC45A3"
0.00175127109112036,3.65047761261264,0.696,0.5,1,"HER2-","KCND3"
0.00175714839871388,2.50581664384261,0.739,0.632,1,"HER2-","RIT1"
0.00177221137025007,1.91537303729023,0.783,0.737,1,"HER2-","TMEM185A"
0.0018231810625641,1.40306947340053,1,0.974,1,"HER2-","TUBA1C"
0.00183462762907687,0.489094700506553,0.043,0.421,1,"HER2-","EEF1A1P4"
0.00188740912701713,2.660131940173,0.304,0.026,1,"HER2-","TRIM40"
0.00188740912701713,1.95649165700276,0.304,0.026,1,"HER2-","RPS29P14"
0.00188818338317633,1.83655912274228,0.783,0.474,1,"HER2-","ZCCHC17"
0.00189384774965007,1.42175895798681,0.783,0.421,1,"HER2-","EGF"
0.00190168456211334,1.21922333529629,0.696,0.368,1,"HER2-","MISP3"
0.0019168320484734,1.40485797548554,0.87,0.737,1,"HER2-","INF2"
0.0019168320484734,1.44308246060432,0.826,0.763,1,"HER2-","KLHL6"
0.00191739228286272,0.88280685556516,1,1,1,"HER2-","FTH1"
0.00192171400017148,0.951860800688187,0.957,0.763,1,"HER2-","ERBIN"
0.00194715192997726,3.20766857471064,0.739,0.632,1,"HER2-","UBASH3B"
0.00196013393764565,0.409266373084609,0,0.342,1,"HER2-","RPL7AP66"
0.00196013393764565,0.30884245148131,0,0.342,1,"HER2-","HSP90AB3P"
0.00196013393764565,0.570523583747319,0,0.342,1,"HER2-","VARS1"
0.00196013393764565,0.560028365081661,0,0.342,1,"HER2-","LOC121627959"
0.00196013393764565,0.526584066340535,0,0.342,1,"HER2-","RPLP0P4"
0.00198725796950774,1.4953907890173,0.87,0.763,1,"HER2-","ECE1"
0.00198855227481321,2.55376659972578,0.783,0.579,1,"HER2-","FCGR2A"
0.00200691536455482,3.01187978809177,0.652,0.395,1,"HER2-","CXCL2"
0.00201052147652649,0.992098734202429,0.957,0.895,1,"HER2-","DAZAP2"
0.00205591810246624,1.52635607639687,0.304,0.026,1,"HER2-","CLEC2L"
0.00211839221930719,1.11780777731012,0.565,0.158,1,"HER2-","SOX12"
0.0021557689759658,2.80011218082071,0.826,0.632,1,"HER2-","PTAFR"
0.00218786022337038,2.0575821564062,0.652,0.263,1,"HER2-","CD69"
0.00220201756736295,0.512412278329275,0.826,0.658,1,"HER2-","TMEM131L"
0.00221395516521323,1.8311735406594,0.87,0.579,1,"HER2-","CLIC4"
0.00222547717130167,0.833856276040581,0.348,0.053,1,"HER2-","NAP1L1P3"
0.00222719338343098,1.3543686510174,1,0.947,1,"HER2-","IQGAP2"
0.00224427183993638,3.25552325255873,0.565,0.237,1,"HER2-","GNAO1"
0.00224427183993638,3.56129322544724,0.565,0.237,1,"HER2-","C1orf116"
0.0022566145036256,1.66104517941108,0.87,0.711,1,"HER2-","MAP4K2"
0.00230031281627932,2.37009001037045,0.652,0.368,1,"HER2-","ACVR1"
0.00230081935675637,1.29134744862145,0.652,0.289,1,"HER2-","HCST"
0.00239509791430473,1.30058774845343,0.826,0.5,1,"HER2-","CTNNAL1"
0.00243381499428056,0.958282080713545,0.87,0.632,1,"HER2-","NENF"
0.00245121785647463,0.396217194779688,0.043,0.395,1,"HER2-","EEF1A1P22"
0.00246131046312854,1.61538356138081,0.826,0.763,1,"HER2-","MTFR1L"
0.00248347650322727,1.13529394021593,0.696,0.368,1,"HER2-","ENO2"
0.00251947442093303,1.62446322436653,0.826,0.5,1,"HER2-","ZFAND1"
0.00252756863817467,2.35674274175503,0.435,0.105,1,"HER2-","GRB14"
0.00266539090240046,1.73394332859984,0.565,0.237,1,"HER2-","RHOU"
0.00268215711241877,1.06799489673231,0.826,0.474,1,"HER2-","SMIM10L1"
0.00269294372091045,2.48418631503453,0.783,0.579,1,"HER2-","MTMR10"
0.00270570988354384,1.61895296586302,0.739,0.5,1,"HER2-","AGTPBP1"
0.00271037342567628,1.0997782139402,0.652,0.289,1,"HER2-","C11orf21"
0.00271109190055108,0.537679684301081,1,0.921,1,"HER2-","MKRN1"
0.00271957396175702,1.26519996468674,0.826,0.421,1,"HER2-","IGBP1"
0.00272295996226468,2.83693296035899,0.696,0.474,1,"HER2-","LANCL3"
0.00277030674620461,0.550953623801903,0.696,0.342,1,"HER2-","PLXNB3"
0.00278169408467017,2.43935067043552,0.391,0.079,1,"HER2-","PPT2-EGFL8"
0.00284796814970709,1.23199536386124,1,0.974,1,"HER2-","MCUR1"
0.00286534846828568,1.73908751017451,0.739,0.447,1,"HER2-","MYOM1"
0.0028695622661299,1.11942924920057,0.522,0.158,1,"HER2-","CHST2"
0.00288867850282582,1.55181436534732,0.957,0.658,1,"HER2-","BRD3"
0.00288867850282582,1.40453074327167,0.87,0.711,1,"HER2-","UBAC2"
0.00294873362131777,3.75499903948832,0.435,0.132,1,"HER2-","PKIA"
0.00296567816593263,2.65704518769484,0.826,0.658,1,"HER2-","ELMO1"
0.00300758220320164,2.5387908096571,0.652,0.474,1,"HER2-","VDR"
0.00301869171387089,0.671687649841438,0.913,0.632,1,"HER2-","ARHGAP45"
0.00306504887811258,3.69977935559641,0.391,0.105,1,"HER2-","IFI44"
0.00316602510470988,3.7594277786646,0.522,0.211,1,"HER2-","ACSL4"
0.00319831046986609,0.514941760186843,0,0.316,1,"HER2-","RPL15P20"
0.00319831046986609,0.556128133395954,0,0.316,1,"HER2-","RPL5P9"
0.00319831046986609,1.84231044505937,0.391,0.079,1,"HER2-","GLYATL1P2"
0.00320219843022122,1.25549817461653,0.913,0.763,1,"HER2-","IVNS1ABP"
0.00321280681972668,1.79170707388825,0.652,0.263,1,"HER2-","GLYATL1P1"
0.00321854436266956,2.46283639480405,0.826,0.711,1,"HER2-","CCNJL"
0.00326959859679014,1.67890943920342,0.826,0.658,1,"HER2-","RAB11B"
0.00329977569615207,1.201416999449,0.957,0.684,1,"HER2-","H2AJ"
0.00329977569615207,0.77400272046673,0.913,0.711,1,"HER2-","EIF1B"
0.00331261737272563,0.336575971634881,0.087,0.447,1,"HER2-","LOC100506103"
0.00337804212703577,2.05905967115127,0.87,0.684,1,"HER2-","HIPK2"
0.00337804212703577,2.04986928451003,0.826,0.711,1,"HER2-","AMFR"
0.0034577549282206,1.78573710203961,0.565,0.211,1,"HER2-","HLA-F"
0.00345775767328433,0.340912575300703,0.043,0.368,1,"HER2-","RPS3AP5"
0.00346249047140875,1.55899087579746,0.87,0.737,1,"HER2-","BID"
0.00350545727018267,3.34541722420783,0.696,0.474,1,"HER2-","CASS4"
0.0035113674061273,0.656898642067543,0.435,0.105,1,"HER2-","PBX4"
0.00351153075167862,2.23012461480953,0.522,0.184,1,"HER2-","GPR183"
0.00352803424762266,1.8148819801267,0.783,0.5,1,"HER2-","ARF3"
0.00356934503535963,1.43286016796238,0.826,0.868,1,"HER2-","KLF3"
0.00360163880973153,1.44035250082891,0.87,0.632,1,"HER2-","ZNF24"
0.0036136911869909,0.815209834128648,1,0.868,1,"HER2-","PHKB"
0.00366086414148607,0.707433201684236,0.348,0.632,1,"HER2-","LILRB3"
0.00372288182849749,1.64421404005688,0.913,0.789,1,"HER2-","TJP2"
0.00374596216535467,2.30522561894593,0.391,0.105,1,"HER2-","DNAAF19"
0.00376751316957435,1.23692824047422,0.913,0.684,1,"HER2-","SBSPON"
0.00386851013056478,1.55756029683258,0.565,0.211,1,"HER2-","H2BC7"
0.00387784449330691,1.83763871248637,0.957,0.737,1,"HER2-","CCNY"
0.00390393479164423,0.602473035491619,0.913,0.789,1,"HER2-","JAK1"
0.00395594157912853,1.10226927454258,0.957,0.842,1,"HER2-","SECISBP2"
0.00397891042231492,0.369468382735158,0.652,0.263,1,"HER2-","ITGAM"
